视频id,视频标题,视频作者,地区,时间,干净评论,segmented,情感得分,情感标签
7423435635832130826,这么宰人店家是不是以为钱都是大风刮来的各省这一口才算过秋天省饭课代表,真探唐仁杰,湖南,2024-10-09 12:33,10来年师傅没见过活鳕鱼甚至没见过带头的,"[('10', 'm'), ('来年', 't'), ('师傅', 'nr'), ('过活', 'vn'), ('鳕鱼', 'n'), ('没见', 'v'), ('带头', 'v')]",0.010799020825004835,消极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,江苏,2024-10-13 14:31,B太太真实了和雨姐一样,"[('B', 'x'), ('太太', 'n'), ('真实', 'd'), ('雨姐', 'n')]",0.6246249301279394,积极
7394850201397251339,来来来 聊天,孙燕姿,天津,2024-09-13 16:07,78月份吧因为我们小孩放假尬笑你们那面为什么是10月份笑哭一定要有北京和天津比心,"[('78', 'm'), ('月份', 'n'), ('小孩', 'n'), ('放假', 'v'), ('尬', 'x'), ('笑', 'v'), ('那面', 'c'), ('10', 'm'), ('月份', 'n'), ('笑', 'v'), ('哭', 'v'), ('北京', 'ns'), ('天津', 'ns'), ('心', 's')]",0.8735558681579291,积极
7425134237650603274,发评论送福利又来三部折叠手机 红衣客厅 大咖观察 荣耀手机,红衣大叔周鸿祎,江苏,2024-10-13 19:24,红衣大叔360纳斯达克上市尬笑,"[('红衣', 'n'), ('大叔', 'n'), ('360', 'm'), ('纳斯达克', 'nz'), ('上市', 'ns'), ('尬', 'x'), ('笑', 'v')]",0.958266490945576,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,四川,2024-09-30 10:28,支持B太为B太加油B太争取的是大家的权益,"[('支持', 'v'), ('B', 'eng'), ('太', 'd'), ('B', 'eng'), ('太', 'n'), ('加油', 'v'), ('B', 'eng'), ('太', 'n'), ('权益', 'n')]",0.399007169973285,消极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,浙江,2024-10-14 02:39,草莓是甜的吗 宕机宕机,"[('草莓', 'n'), ('甜', 'a'), (' ', 'x'), ('宕机', 'nrt'), ('宕机', 'nrt')]",0.870597907868154,积极
7394850201397251339,来来来 聊天,孙燕姿,云南,2024-07-26 15:57,云南云南云南云南云南云南云南云南云南云南云南云南云南云南云南云南云南云南kisskisskisskisskisskiss,"[('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('云南', 'ns'), ('kisskisskisskisskisskiss', 'eng')]",0.8007983982007196,积极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,山东,2024-10-03 22:43,80后,"[('80', 'm')]",0.48684210526315796,消极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,广东,2024-10-11 15:43,雷总啥时候补货小米手环9呀盯了半个月了流泪商城一直没有呀,"[('雷总', 'nr'), ('啥时候', 'r'), ('补货', 'n'), ('小米', 'n'), ('手环', 'n'), ('盯', 'v'), ('半个', 'm'), ('月', 'm'), ('流泪', 'n'), ('商城', 'ns')]",0.9794541484960676,积极
7424785688056319244,10月12日东北雨姐虚假宣传被罚165万元 1个月掉粉近200万此前道歉视频已删东北雨姐带货橱窗已清空,九派新闻,重庆,2024-10-12 17:20,东北雨姐 全员恶人,"[('东北', 'ns'), ('雨姐', 'nr'), (' ', 'x'), ('全员', 'n'), ('恶人', 'n')]",0.3910614560665895,消极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,河北,2024-10-14 14:24,番茄不炒蛋ʚʕʔɞ 你老公,"[('番茄', 'n'), ('炒蛋', 'v'), ('ʚ', 'x'), ('ʕ', 'x'), ('ʔ', 'x'), ('ɞ', 'x'), (' ', 'x'), ('老公', 'nr')]",0.2940605689701554,消极
7425134237650603274,发评论送福利又来三部折叠手机 红衣客厅 大咖观察 荣耀手机,红衣大叔周鸿祎,上海,2024-10-13 23:37,事业有成 一切顺利太阳,"[('事业有成', 'l'), (' ', 'x'), ('一切顺利', 'i'), ('太阳', 'ns')]",0.7896152441926154,积极
7425245815997828363,霸王别姬,薛之谦,江苏,2024-10-14 00:02,qq音乐别逼我求你宕机QQ音乐,"[('qq', 'eng'), ('音乐', 'n'), ('逼', 'v'), ('求', 'v'), ('宕机', 'nrt'), ('QQ', 'eng'), ('音乐', 'n')]",0.6764756775231789,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,山东,2024-10-12 15:19,B太你大姐和大姐夫出事啦你帮帮他们东北雨姐,"[('B', 'eng'), ('太', 'd'), ('大姐', 'n'), ('大姐夫', 'nr'), ('出事', 'v'), ('帮帮', 'v'), ('东北', 'ns'), ('雨姐', 'nr')]",0.12757253813729508,消极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,安徽,2024-10-13 23:29,给大家介绍一下  这是我家表担看,"[('介绍', 'v'), (' ', 'x'), (' ', 'x'), ('我家', 'r'), ('表担', 'v')]",0.6554179183620831,积极
7394850201397251339,来来来 聊天,孙燕姿,陕西,2024-07-24 00:30,我明年就四十岁了初二2000年开始听燕姿的歌在我的影响下我的弟弟妹妹们都是你的歌迷前不久我陪我爱人看了她的偶像张信哲的西安演唱会圆了她的梦燕姿你一定要到西部城市安排演唱会啊去现场看你的演唱会这是我的梦想,"[('明年', 't'), ('四十岁', 'm'), ('初二', 't'), ('2000', 'm'), ('年', 'm'), ('听', 'v'), ('燕姿', 'nr'), ('歌', 'n'), ('影响', 'vn'), ('弟弟', 'n'), ('妹妹', 'n'), ('歌迷', 'n'), ('前不久', 'i'), ('陪', 'v'), ('爱人', 'n'), ('偶像', 'n'), ('张信哲', 'nr'), ('西安', 'ns'), ('演唱会', 'n'), ('圆', 'vg'), ('梦', 'n'), ('燕', 'nr'), ('姿', 'ng'), ('西部', 'f'), ('城市', 'ns'), ('安排', 'v'), ('演唱会', 'n'), ('现场', 'n'), ('演唱会', 'n'), ('梦想', 'n')]",0.9999911477647797,积极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,河北,2024-10-01 23:13,不敢看 不敢看 心痛,"[(' ', 'x'), (' ', 'x'), ('心痛', 'n')]",0.8772402627114074,积极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,北京,2024-10-01 12:45,这首歌和电影的适配度100000000000000000000000,"[('首歌', 'n'), ('电影', 'n'), ('适配', 'v'), ('度', 'q'), ('100000000000000000000000', 'm')]",0.7413495753265817,积极
7408476801258769674,黑神话悟空  瑞幸咖啡X黑神话悟空合作TVC正式发布,黑神话悟空,贵州,2024-09-01 22:48,DLC看不见四妹游科你就亮血条吧,"[('DLC', 'eng'), ('看不见', 'v'), ('四妹', 'n'), ('游科', 'n'), ('亮', 'v'), ('血', 'n'), ('条', 'q')]",0.5276788789109697,积极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,广东,2024-10-14 17:45,第一眼啊老年平台发呆n第二眼啊汪苏泷发呆,"[('第一眼', 'm'), ('老年', 't'), ('平台', 'n'), ('发呆', 'v'), ('n', 'x'), ('第二眼', 'm'), ('汪苏', 'nr'), ('泷', 'g'), ('发呆', 'v')]",0.9315766026193404,积极
7394850201397251339,来来来 聊天,孙燕姿,浙江,2024-07-23 23:30,燕姿 生日快乐蛋糕听燕姿的话 少玩手机多看书 评论完就睡觉了噢,"[('燕姿', 'nr'), (' ', 'x'), ('生日快乐', 'l'), ('蛋糕', 'n'), ('听', 'v'), ('燕', 'nr'), ('姿', 'n'), (' ', 'x'), ('少', 'a'), ('玩', 'v'), ('手机', 'n'), ('看书', 'v'), (' ', 'x'), ('评论', 'n'), ('完', 'v'), ('睡觉', 'v'), ('噢', 'y')]",0.9989188351195605,积极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,甘肃,2024-10-01 11:47,愿山河无恙 人间皆安 祖国繁荣昌盛,"[('愿', 'v'), ('山河', 'ns'), ('无恙', 'z'), (' ', 'x'), ('人间', 'n'), ('皆', 'd'), ('安', 'v'), (' ', 'x'), ('祖国', 'n'), ('繁荣昌盛', 'l')]",0.83270630062995,积极
7425104623888895266,原神 芙宁娜生日快乐不如我让它们也给你做个造型如何,原神,浙江,2024-10-13 15:48,切开黑的叶落 AAA花蕊批发小刘 Coisini_ ʚ月半猫重度依赖ɞ 今年芙芙贺图美死我,"[('切开', 'ad'), ('黑', 'a'), ('叶落', 'n'), (' ', 'x'), ('AAA', 'eng'), ('花蕊', 'n'), ('批发', 'v'), ('刘', 'nr'), (' ', 'x'), ('Coisini', 'eng'), (' ', 'x'), ('ʚ', 'x'), ('月', 'm'), ('猫', 'n'), ('重度', 'n'), ('依赖', 'v'), ('ɞ', 'x'), (' ', 'x'), ('芙芙', 'nrt'), ('贺图美', 'nr'), ('死', 'v')]",0.9995131250720156,积极
7424745702070275343,我爸的要账之路看人间温暖与真实人性,龙腾虎跃（龙殿俊）10号10点东北农产品,北京,2024-10-12 17:02,不还钱的就先付钱再治病呗vip用户可以赊账,"[('钱', 'n'), ('就先', 'd'), ('付钱', 'v'), ('治病', 'v'), ('vip', 'eng'), ('用户', 'n'), ('赊账', 'v')]",0.005710788723346738,消极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,山西,2024-10-12 21:45,B太东北雨姐那期视频是不是真的,"[('B', 'eng'), ('太', 'n'), ('东北', 'ns'), ('雨姐', 'nr'), ('那期', 'r'), ('视频', 'n'), ('真的', 'd')]",0.32848172661357944,消极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,吉林,2024-10-13 09:16,b太我只打无名之辈,"[('b', 'eng'), ('太', 'd'), ('无名之辈', 'i')]",0.13745100474119365,消极
7423435635832130826,这么宰人店家是不是以为钱都是大风刮来的各省这一口才算过秋天省饭课代表,真探唐仁杰,海南,2024-10-09 17:49,橙子 买的是活的泪奔泪奔泪奔泪奔泪奔泪奔泪奔泪奔泪奔泪奔,"[('橙子', 'n'), (' ', 'x'), ('买', 'v'), ('泪奔泪奔泪奔泪奔泪奔泪奔泪奔泪奔泪奔泪奔', 'i')]",0.9821306366422526,积极
7425245815997828363,霸王别姬,薛之谦,北京,2024-10-13 23:52,老薛的demo版太有味道了没想到老薛身边卧虎藏龙连小鑫都可以原地出道了鼓掌鼓掌,"[('老薛', 'nr'), ('demo', 'eng'), ('版', 'n'), ('太', 'd'), ('味道', 'n'), ('没想到', 'l'), ('老薛', 'nr'), ('身边', 's'), ('卧虎藏龙', 'ns'), ('连小鑫', 'nr'), ('原地', 'n'), ('出道', 'v'), ('鼓掌', 'v'), ('鼓掌', 'v')]",0.9996495084433177,积极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,四川,2024-10-13 23:24,hhhhh汪苏泷,"[('hhhhh', 'eng'), ('汪苏', 'nr'), ('泷', 'g')]",0.8948862084140293,积极
7394850201397251339,来来来 聊天,孙燕姿,福建,2024-09-13 08:48,从初一到现在所有的专辑cd我全有很期待姐姐的演唱会流泪,"[('初一', 't'), ('专辑', 'n'), ('cd', 'eng'), ('全', 'a'), ('期待', 'v'), ('姐姐', 'n'), ('演唱会', 'n'), ('流泪', 'n')]",0.9954824643150252,积极
7394850201397251339,来来来 聊天,孙燕姿,辽宁,2024-07-24 01:16,笑s了还是那么可爱,"[('笑', 'v'), ('s', 'eng'), ('可爱', 'v')]",0.7273932578380122,积极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,河南,2024-10-14 08:25,笑yue了哈哈哈哈哈哈哈哈,"[('笑', 'v'), ('yue', 'eng'), ('哈哈哈哈', 'o'), ('哈哈哈哈', 'o')]",0.9866967510484902,积极
7425104623888895266,原神 芙宁娜生日快乐不如我让它们也给你做个造型如何,原神,江西,2024-10-13 14:13,我却已无法自拔 比心色色色,"[('无法自拔', 'i'), (' ', 'x'), ('心色', 'n'), ('色色', 'n')]",0.8019586404182488,积极
7421137556600786214,10月份交付目标冲刺2万辆 在这里感谢车主们的体谅我们一定加快速度争取让大家早日开上梦想之车和雷军一起聊车,雷军,河南,2024-10-12 00:40,雷总我的二手车销售生涯第一辆卖出去的车是小米SU7 Pro 非常感谢雷总让我提了5954块抱抱你,"[('雷总', 'nr'), ('二手车', 'n'), ('销售', 'vn'), ('生涯', 'n'), ('第一辆', 'm'), ('卖出去', 'v'), ('车', 'n'), ('小米', 'n'), ('SU7', 'eng'), (' ', 'x'), ('Pro', 'eng'), (' ', 'x'), ('非常感谢', 'i'), ('雷总', 'nr'), ('提', 'v'), ('5954', 'm'), ('块', 'q'), ('抱抱', 'v')]",0.960043632847391,积极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,浙江,2024-09-30 15:15,晓 什么芝士小蛋糕 单单单 折枝 春杪 都不要租到甲醛房噢看,"[('晓', 'nr'), (' ', 'x'), ('芝士', 'ns'), ('蛋糕', 'n'), (' ', 'x'), (' ', 'x'), ('折枝', 'n'), (' ', 'x'), ('春', 'tg'), ('杪', 'g'), (' ', 'x'), ('租到', 'v'), ('甲醛', 'nz'), ('房', 'n'), ('噢', 'y')]",0.8599522181155866,积极
7425134237650603274,发评论送福利又来三部折叠手机 红衣客厅 大咖观察 荣耀手机,红衣大叔周鸿祎,广东,2024-10-14 10:26,周总 晚上理发店见看,"[('周', 'nr'), ('总', 'b'), (' ', 'x'), ('晚上', 't'), ('理发店', 'n')]",0.4199329211635905,消极
7421405814096727334,"星际迁移只是一个故事
但除此之外一定要谨慎
邓紫棋 邓紫棋IAMGLORIA世界巡回演唱会 邓紫棋演唱会 邓紫棋巡演日记",GEM鄧紫棋,河南,2024-10-03 20:45,武汉见打call打call,"[('武汉', 'ns'), ('call', 'eng'), ('call', 'eng')]",0.034524532047668366,消极
7420052940737596709,串串房到底该怎么维权租客知道是串串房后有多无奈可能都在我身上发生了这到底哪个部门来负责怎么防止串串房东继续租给下一家待我慢慢学习吧,B太,内蒙古,2024-10-02 09:28,b太如何看待雨姐假一赔one,"[('b', 'eng'), ('太', 'n'), ('看待', 'v'), ('雨姐', 'nr'), ('假', 'a'), ('赔', 'v'), ('one', 'eng')]",0.15422522407488104,消极
7394850201397251339,来来来 聊天,孙燕姿,江苏,2024-07-28 03:37,来南京吧 以前没钱看,"[('南京', 'ns'), (' ', 'x'), ('没钱', 'v')]",0.38707550309414607,消极
7425245815997828363,霸王别姬,薛之谦,江西,2024-10-13 23:59,啥 霸王茶姬干饭人,"[(' ', 'x'), ('霸王', 'n'), ('茶', 'n'), ('姬', 'nr'), ('干饭', 'n')]",0.6313268379199453,积极
7423435635832130826,这么宰人店家是不是以为钱都是大风刮来的各省这一口才算过秋天省饭课代表,真探唐仁杰,浙江,2024-10-10 18:09,服务员我买的活鱼n 老唐那笑得泪奔泪奔泪奔泪奔,"[('服务员', 'n'), ('买', 'v'), ('活鱼', 'n'), ('n', 'x'), (' ', 'x'), ('老唐', 't'), ('笑', 'v'), ('泪奔泪奔泪奔泪奔', 'i')]",0.9835764221104263,积极
7408476801258769674,黑神话悟空  瑞幸咖啡X黑神话悟空合作TVC正式发布,黑神话悟空,陕西,2024-08-30 06:31,能不能更新个  重复挑战boss的功能 没有真的体验感很差流泪,"[('更新', 'd'), (' ', 'x'), (' ', 'x'), ('重复', 'd'), ('挑战', 'vn'), ('boss', 'eng'), ('功能', 'n'), (' ', 'x'), ('真的', 'd'), ('体验', 'n'), ('感', 'vg'), ('差', 'a'), ('流泪', 'n')]",0.9118530883375997,积极
7423435635832130826,这么宰人店家是不是以为钱都是大风刮来的各省这一口才算过秋天省饭课代表,真探唐仁杰,江苏,2024-10-09 22:33,老子一眼就看出来你小子手上揣着的             nnnn是青柑普洱看,"[('老子', 'n'), ('一眼', 'm'), ('小子', 'n'), ('手上', 's'), ('揣着', 'v'), (' ', 'x'), (' ', 'x'), (' ', 'x'), (' ', 'x'), (' ', 'x'), (' ', 'x'), (' ', 'x'), (' ', 'x'), (' ', 'x'), (' ', 'x'), (' ', 'x'), (' ', 'x'), (' ', 'x'), ('nnnn', 'eng'), ('青', 'a'), ('柑', 'n'), ('普洱', 'ns')]",0.9999714641814184,积极
7424785688056319244,10月12日东北雨姐虚假宣传被罚165万元 1个月掉粉近200万此前道歉视频已删东北雨姐带货橱窗已清空,九派新闻,吉林,2024-10-12 20:41,你陪个der啊赔的起吗,"[('陪', 'v'), ('der', 'eng'), ('赔', 'v')]",0.10584549139872745,消极
7424745702070275343,我爸的要账之路看人间温暖与真实人性,龙腾虎跃（龙殿俊）10号10点东北农产品,河北,2024-10-13 08:03,今年牛肉就是便宜25一斤养牛户真是赔呀,"[('牛肉', 'n'), ('便宜', 'a'), ('25', 'm'), ('一斤', 'm'), ('养牛', 'nr'), ('户', 'q'), ('赔', 'v')]",0.0013939431715590533,消极
7408476801258769674,黑神话悟空  瑞幸咖啡X黑神话悟空合作TVC正式发布,黑神话悟空,河南,2024-09-27 21:09,团队想休息休息 轻松俩年  别闹啊 千万别闹 一共6章 那么短 搞得没头没尾的  可不能休息 后续Dlc尽快出 第一次购买单机 黑神话 第一次期待单机 黑神话 第一次玩单机 黑神话 第一次买3A黑神话 别让我等网友寒了心 搞得断断续续 等个七八十来年 就真的无趣了,"[('团队', 'n'), ('想', 'v'), ('休息', 'v'), ('休息', 'v'), (' ', 'x'), ('轻松', 'a'), ('俩', 'm'), ('年', 'm'), (' ', 'x'), (' ', 'x'), ('别闹', 'a'), (' ', 'x'), ('千万别', 'i'), ('闹', 'v'), (' ', 'x'), ('一共', 'j'), ('章', 'nr'), (' ', 'x'), ('短', 'a'), (' ', 'x'), ('搞', 'v'), ('没头没尾', 'l'), (' ', 'x'), (' ', 'x'), ('休息', 'v'), (' ', 'x'), ('后续', 'v'), ('Dlc', 'eng'), (' ', 'x'), ('第一次', 'm'), ('购买', 'v'), ('单机', 'n'), (' ', 'x'), ('黑', 'a'), ('神话', 'n'), (' ', 'x'), ('第一次', 'm'), ('期待', 'v'), ('单机', 'n'), (' ', 'x'), ('黑', 'a'), ('神话', 'n'), (' ', 'x'), ('第一次', 'm'), ('玩', 'v'), ('单机', 'n'), (' ', 'x'), ('黑', 'a'), ('神话', 'n'), (' ', 'x'), ('第一次', 'm'), ('买', 'v'), ('黑', 'a'), ('神话', 'n'), (' ', 'x'), ('网友', 'n'), ('寒', 'a'), ('心', 's'), (' ', 'x'), ('搞', 'v'), ('断断续续', 'i'), (' ', 'x'), ('七八十', 'm'), ('年', 'm'), (' ', 'x'), ('真的', 'd'), ('无趣', 'n')]",0.5737080395622498,积极
7425279805723069696,谢谢杭州我们上海见巡演日记 汪苏泷2024十万伏特巡回演唱会,汪苏泷,湖北,2024-10-13 23:37,哥哥 你,"[('哥哥', 'ns'), (' ', 'x')]",0.9696969696969697,积极
7394850201397251339,来来来 聊天,孙燕姿,广东,2024-07-24 14:26,等2025演唱会送心,"[('2025', 'm'), ('演唱会', 'n'), ('送心', 'v')]",0.44767845850986676,消极
7420638381417221415,焦土上开满了鲜花我们会好好守护它电影志愿军存亡之战,Jason张杰,云南,2024-10-01 22:25,庆祝中华人民共和国成立75周年,"[('庆祝', 'v'), ('中华人民共和国', 'ns'), ('成立', 'v'), ('75', 'm'), ('周年', 't')]",0.1395746659599727,消极
